worldview,0.5978534817695618
purview,0.5902104377746582
aesthetics,0.5875979661941528
ethos,0.5819088220596313
principles,0.5768495798110962
approach,0.5758899450302124
alchemical,0.5756456851959229
plasticity,0.572954535484314
perfectionism,0.5672271847724915
frameworks,0.5664469003677368
kölsch,0.5610842108726501
individualized,0.559310793876648
vision,0.5571072101593018
streamlining,0.5569678544998169
mystique,0.5561398267745972
subversiveness,0.554640531539917
industriousness,0.5546364784240723
methodology,0.5541908740997314
compatibility,0.5530217885971069
correspondingly,0.5497148036956787
inoffensiveness,0.5464425683021545
thumbprint,0.5459473133087158
outlook,0.54532790184021
affinities,0.5447752475738525
beatking,0.5435135364532471
professionalism,0.5431696772575378
predilections,0.5429587960243225
placelessness,0.5426457524299622
cultivation,0.5422917008399963
futurism,0.5414668321609497
curatorial,0.5414443016052246
hybridization,0.5414355993270874
codified,0.5412406325340271
sterility,0.5411842465400696
hybridized,0.5407615900039673
autonomous,0.5402372479438782
singularity,0.5401613712310791
antithetical,0.5398014783859253
insularity,0.5395583510398865
sensibility,0.5395259857177734
populism,0.5391944646835327
facelessness,0.5390686988830566
objectives,0.538593590259552
naïvete,0.5380798578262329
broadening,0.5371003150939941
refinements,0.5367003679275513
niches,0.5363985300064087
bespeak,0.5363585352897644
upholding,0.5363457798957825
bespoke,0.5363191366195679
brewed,0.5350164175033569
purism,0.5341095328330994
listennn,0.5340689420700073
overriding,0.5336595773696899
artistry,0.5334975719451904
stylistic,0.5333766341209412
philosophy,0.5330734252929688
interpretative,0.5328003168106079
assimilation,0.5327626466751099
gestalt,0.5326733589172363
paradigm,0.5325770378112793
individualistic,0.5324985384941101
testy,0.5323362350463867
unconstrained,0.5319529175758362
experiential,0.5318475961685181
narrower,0.5315631628036499
palettes,0.5308554768562317
endpoint,0.5307825803756714
primordia,0.5301320552825928
refutation,0.529805064201355
egalitarianism,0.5296934247016907
identity,0.5293445587158203
triangulation,0.5285708904266357
calculation,0.5285071134567261
blackjazz,0.528242826461792
beatmaking,0.5281423926353455
workmanship,0.5278989672660828
parameters,0.527347207069397
contiguous,0.5273189544677734
solidifying,0.5270428657531738
recontextualization,0.5270299911499023
straightforwardness,0.5264764428138733
neatness,0.5264103412628174
outgrowth,0.525877058506012
tycho,0.5257560014724731
homogenization,0.525725245475769
forbears,0.5249440670013428
bastardizing,0.5248633623123169
chiaroscuro,0.5248229503631592
fixations,0.524444580078125
originating,0.5242533683776855
crucible,0.5242078304290771
hitmaking,0.5239638686180115
ideology,0.5238586068153381
cosmology,0.5235963463783264
technicolour,0.523503839969635
reorganize,0.5231342315673828
preoccupations,0.523006796836853
adherence,0.5229228734970093
idiosyncrasy,0.5227096080780029
developmental,0.5226349830627441
popcraft,0.5221654772758484
pliability,0.5219873189926147
identifiably,0.521809458732605
janus,0.5216906666755676
ethic,0.5216860771179199
belittles,0.5215253233909607
onra,0.5210899114608765
narrowed,0.5210795402526855
crystallization,0.5207728147506714
deprives,0.5204159021377563
fussiness,0.5198254585266113
style,0.5197186470031738
stricter,0.5194938778877258
signings,0.519267201423645
procedural,0.5187866687774658
obsessiveness,0.5185571908950806
slipperiness,0.5185222625732422
erudition,0.5185012221336365
reanimate,0.5179179906845093
sturdiness,0.517850399017334
personalized,0.5176844596862793
collagist,0.517569363117218
extensions,0.5174994468688965
amateurishness,0.5174705982208252
afrofuturist,0.5173962116241455
typify,0.5172039270401001
paradigms,0.5169792771339417
impenetrability,0.516867995262146
paavoharju,0.5167530179023743
tautness,0.5165939331054688
sleeker,0.5165656208992004
tributary,0.5164363980293274
retro,0.5163504481315613
workload,0.516274094581604
transcontinental,0.5162263512611389
organizational,0.5158945918083191
odori,0.5158089995384216
apar,0.5154160857200623
largesse,0.5152608752250671
devising,0.5152326226234436
adeptness,0.5151633620262146
diversified,0.5151098370552063
presaged,0.5150915384292603
cornerstones,0.5150259733200073
curation,0.5144060850143433
sepalcure,0.5143983364105225
coherency,0.5142325758934021
throughline,0.5139157176017761
distinctiveness,0.5136009454727173
sänpäkkilä,0.5135550498962402
ancheta,0.5132270455360413
imprecision,0.5125840306282043
ethics,0.5124610662460327
touchpoint,0.5122982263565063
yearnings,0.5122316479682922
colonize,0.5120552778244019
schizo,0.5120382308959961
normative,0.5114787817001343
abstractly,0.511374294757843
traditionalism,0.5111151337623596
trypes,0.5111008882522583
inaccessibility,0.5110824108123779
peeesseye,0.5105205178260803
obfuscation,0.5103752613067627
ramalepe,0.5103529095649719
dilettantism,0.5100249648094177
afrocentrism,0.5100113749504089
freedia,0.5099456906318665
outstrips,0.5092869997024536
scheer,0.5092321038246155
fetishistic,0.5090850591659546
dís,0.5090314149856567
inhabitable,0.5089064836502075
authorial,0.5088773965835571
requirements,0.5088557004928589
oddness,0.5087983012199402
protocol,0.5087894201278687
chromosomes,0.5087335705757141
earthiness,0.5085809230804443
blinkered,0.5084335803985596
hospitable,0.508182168006897
harmful,0.5081513524055481
rahim,0.5080751776695251
antiquity,0.507968544960022
pyrrhon,0.5079119205474854
fuzziness,0.507392406463623
solidity,0.5071038603782654
consistency,0.5070568919181824
esser,0.5069759488105774
posture,0.5068061351776123
jenssen,0.506801962852478
alliances,0.5066061019897461
palates,0.5065832138061523
exuded,0.5065501928329468
quarantine,0.5065045356750488
dettinger,0.506342887878418
idiosyncracies,0.5063271522521973
newish,0.5063081979751587
gatekeeper,0.5060721039772034
defensible,0.5059571862220764
milieu,0.5058116912841797
holistic,0.5057153701782227
pinkshinyultrablast,0.5056555271148682
prolificacy,0.5055676698684692
tangibly,0.5054547786712646
latitude,0.5054000616073608
faultlines,0.5053519606590271
folktronic,0.5052807927131653
wolfers,0.505238950252533
montagnese,0.5051382780075073
musicality,0.5048922896385193
reassertion,0.504723310470581
communicative,0.5045536756515503
elucidated,0.5044753551483154
integration,0.5044642090797424
